Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
ManagedMissingValuesRepresentationName,langString,0,n,"A name for the ManagedMissingValuesRepresentation.",,,,,,,,,,,ddi:reusable:3_3,e,
Label,langString,0,n,"A display label for the ManagedMissingValuesRepresentation.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the content and purpose of the ManagedMissingValuesRepresentation.,,,,,,,,,,,ddi:reusable:3_3,e,
MissingCodeRepresentation,CodeRepresentationBaseType,0,n,In-line description of a CodeRepresentationBase created for the purpose of capturing missing values with associated labels.,,,,,,,,,,,ddi:reusable:3_3,e,
MissingNumericRepresentation,NumericRepresentationBaseType,0,n,In-line description of a NumericRepresentationBase created for the purpose of capturing missing values as a set of numbers or a range.,,,,,,,,,,,ddi:reusable:3_3,e,
MissingTextRepresentation,TextRepresentationBaseType,0,n,In-line description of a TextRepresentationBase created for the purpose of capturing missing values as text content.,,,,,,,,,,,ddi:reusable:3_3,e,
ProcessingInstructionReference,ProcessingInstruction,0,1,An optional reference to a GenerationInstruction describing how to generate the value for this representation when used as a response domain or missing value representation. TypeOfObject should be set to GeneralInstruction or GenerationInstruction.,,true,,,,,,,,,ddi:reusable:3_3,e,
IsBlankMissingValue,boolean,0,1,"Designates no response (white space, null) to be treated as a missing value.",,,,,,,,,,,,a,
