Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
LogicalProductName,langString,0,n,"A name for the LogicalProduct.",,,,,,,,,,,ddi:logicalproduct:3_3,e,
Label,langString,0,n,"A display label for the LogicalProduct.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the content and purpose of the LogicalProduct.,,,,,,,,,,,ddi:reusable:3_3,e,
Coverage,CoverageType,0,1,"The Coverage statement at this level may be used to restrict the coverage described in the StudyUnit module. For example if this specific logical product from a population and housing census only covers housing questions or only provides State and County level data these should be noted here. If there are no changes in the coverage from the coverage of the StudyUnit module, no entry is needed here.",,,,,,,,,,,ddi:reusable:3_3,e,
DataRelationshipReference,DataRelationship,0,n,"Contains a written description of how the logical contents of the file relate to each other for programming purposes. For example, noting that there are household, family and person items where the household is identified by variable, the unique family by the concatenation of variable_H and variable_F, and the unique person within a household by the concatenation of variable_H and variable_P.",,,,,,,,,,,ddi:logicalproduct:3_3,e,
