Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
ImageLocation,anyURI,0,1,A reference to the location of the image using a URI.,,,,,,,,,ddi:reusable:3_3,e,
TypeOfImage,CodeValueType,0,1,Brief description of the image type. Supports the use of an external controlled vocabulary.,,,,,,,,,ddi:reusable:3_3,e,
Dpi,nonNegativeInteger,0,1,Provides the resolution of the image in dots per inch to assist in selecting the appropriate image for various uses.,,,,,,,,,,a,
LanguageOfImage,language,0,1,Language of image.,,,,,,,,,,a,
