Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
VocabularyTitle,langString,0,n,Full title of vocabulary.,,,,,,,,,,,ddi:conceptualcomponent:3_3,e,
Abbreviation,langString,0,n,Abbreviation of vocabulary title.,,,,,,,,,,,ddi:reusable:3_3,e,
Keyword,InternationalCodeValueType,0,n,Keywords that describe the vocabulary.,,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the content and purpose of the Vocabulary.,,,,,,,,,,,ddi:reusable:3_3,e,
URI,anyURI,0,1,"URI to external resource providing information about the vocabulary (general description, main web page).",,,,,,,,,,,ddi:reusable:3_3,e,
XMLURI,anyURI,0,1,URI to the vocabulary represented as an XML document.,,,,,,,,,,,ddi:conceptualcomponent:3_3,e,
Scheme,string,0,1,Textual description of the XML scheme in which the classification is written.,,,,,,,,,,,ddi:conceptualcomponent:3_3,e,
SchemeURI,anyURI,0,1,"URI to the XML scheme used in the vocabulary (DTD or XML Schema for the XML document above; schemes like DDI, Claset, Neuchatel, and DocBook). Typically, this will be an XML namespace.",,,,,,,,,,,ddi:conceptualcomponent:3_3,e,
Comments,langString,0,n,Information regarding the selection and usage of the vocabulary including appropriate usage constraints.,,,,,,,,,,,ddi:conceptualcomponent:3_3,e,
