Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
TypeOfVideoClip,CodeValueType,0,1,The type of video clip provided. Supports the use of a controlled vocabulary.,,,,,,,,,ddi:reusable:3_2,e,
VideoClipBegin,string,0,1,The point to begin the video clip. If no point is provided the assumption is that the start point is the beginning of the clip provided.,,,,,,,,,ddi:reusable:3_2,e,
VideoClipEnd,string,0,1,The point to end the video clip. If no point is provided the assumption is that the end point is the end of the clip provided.,,,,,,,,,ddi:reusable:3_2,e,
