Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
VariableReference,Variable,0,1,Reference to the variable containing the record type locator.,,,,,,,,,ddi:reusable:3_3,e,
RelatedValue,RelatedValueType,0,n,"Value of variable indicating this record type, multiple entries allow for multiple valid values or ranges. Indicates if the variable should be equal to, greater than, less than, greater than or equal to, less than or equal to, or not equal to the stated value.(default value is ""Equal""). Also allows the conditional value to be defined as blank (or no content).",,,,,,,,,ddi:logicalproduct:3_3,e,
