Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
DevelopmentImplementationName,NameType,0,n,"A name for the DevelopmentImplementation. May be expressed in multiple languages. Repeat the element to express names with different content, for example different names for different systems.",,,,,,,,,,,ddi:datacollection:3_3,e,
Label,LabelType,0,n,"A display label for the Development Implementation. Supports multiple language versions of the same content as well as optional formatting of the content. Repeat for labels with different content, for example, labels with differing length limitations.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,StructuredStringType,0,1,A description of the overall Development Implementation. Supports multiple language versions of the same content as well as optional formatting of the content.,,,,,,,,,,,ddi:reusable:3_3,e,
DevelopmentPlanReference,DevelopmentPlan,0,n,References the Development Plan which the results refer to.,,,,,,,,,,,ddi:datacollection:3_3,e,
DevelopmentActivityReference,DevelopmentActivity,0,n,"Reference to one or more Development Activities used by the Development Implementation. DevelopmentActivity is a substitution base for a number of types of activities described with appropriate content. TypeOfObject should be ContentReviewActivity, TranslationActivity, or PretestActivity.",,true,,,,,,,,,ddi:datacollection:3_3,e,
DevelopmentObject,DevelopmentObjectType,0,n,"Describes the object of the development. May reference a specific object instrument, question, measurement, or control construct to.",,,,,,,,,,,ddi:datacollection:3_3,e,
ControlConstructReference,ControlConstruct,0,n,"A set of DevelopmentSteps (control construct sub-type) that detail the implementation. May be organized using other control constructs to define sequencing, flow logic, sub-testing, etc. TypeOfObject should be any sub-type of a control construct.",,true,,,,,,,,,ddi:datacollection:3_3,e,
