Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
PhysicalStructureSchemeName,langString,0,n,"A name for the PhysicalStructureScheme.",,,,,,,,,,,ddi:physicaldataproduct:3_3,e,
Label,langString,0,n,"A display label for the PhysicalStructureScheme.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the PhysicalStructureScheme.,,,,,,,,,,,ddi:reusable:3_3,e,
PhysicalStructureSchemeReference,PhysicalStructureScheme,0,n,Reference to an existing PhysicalStructureScheme for inclusion.,,,,,,,,,,,ddi:reusable:3_3,e,
PhysicalStructureReference,PhysicalStructure,0,n,A PhysicalStructure description providing the primary link to the LogicalRecord and general structural information. Each description can apply to one or more data files containing the same logical records in the same overall structure.,,,,,,,,,,,ddi:physicaldataproduct:3_3,e,
PhysicalStructureGroupReference,PhysicalStructureGroup,0,n,A group of PhysicalStructure descriptions for administrative or conceptual purposes.,,,,,,,,,,,ddi:physicaldataproduct:3_3,e,
