Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
VariableOrder,VariableOrderType,0,1,Provides the sequence of variables representing the order of storage within each record.,,,,,,,,,,,ddi:physicaldataproduct:3_3,e,
Record,RecordType,0,n,"For each record, contains the values for the items in order by the specified variable sequence.",,,,,,,,,,,ddi:physicaldataproduct:3_3,e,
