Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
XMLPrefix,string,0,1,Specify the exact prefix used.,,,,,,,,,,,ddi:ddiprofile:3_3,e,
XMLNamespace,string,0,1,Specify the namespace which the prefix represents.,,,,,,,,,,,ddi:ddiprofile:3_3,e,
