Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
OrganizationSchemeName,langString,0,n,"A name for the OrganizationScheme.",,,,,,,,,,,ddi:archive:3_3,e,
Label,langString,0,n,"A display label for the OrganizationScheme.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the content and purpose of the OrganizationScheme.,,,,,,,,,,,ddi:reusable:3_3,e,
OrganizationSchemeReference,OrganizationScheme,0,n,Reference to an existing OrganizationScheme for inclusion by reference.,,,,,,,,,,,ddi:reusable:3_3,e,
OrganizationReference,Organization,0,n,In-line description of an Organization. These may be referenced by many elements in DDI and provide fuller detail regarding the Organization.,,,,,,,,,,,ddi:archive:3_3,e,
IndividualReference,Individual,0,n,In-line description of an Individual. These may be referenced by many elements in DDI and provide fuller detail regarding the Individual.,,,,,,,,,,,ddi:archive:3_3,e,
RelationReference,Relation,0,n,In-line description of a Relationship between two organizations or individual or between an individual and an organization. Relation is generally and on-going association not associated with a specific role in relationship to a study.,,,,,,,,,,,ddi:archive:3_3,e,
OrganizationGroupReference,OrganizationGroup,0,n,"In-line description of a group of Organizations, Individuals, and/or Relations.",,,,,,,,,,,ddi:archive:3_3,e,
