Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
CategoryReference,Category,0,1,A reference to the category containing the label for the anchor point.,,,,,,,,,ddi:reusable:3_3,e,
Value_string,string,0,1,The value of the anchor point.,,,,,,,,,,a,
