Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
TypeOfActionToMinimizeLosses,CodeValueType,0,1,A brief textual description of the action taken to minimize loss of data. Supports the use of an external controlled vocabulary,,,,,,,,,,,ddi:datacollection:3_3,e,
Description,langString,0,n,Full description of the action taken to minimize loss of data.,,,,,,,,,,,ddi:reusable:3_3,e,
