Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
StandardUsed,OtherMaterialType,0,1,Provide the citation and location of the published standard using the OtherMaterialType.,,,,,,,,,ddi:reusable:3_2,e,
Compliance,ComplianceType,0,n,"Allows for a quality statement based on frameworks to be described using itemized properties. A reference to a concept, a coded value, or both can be used to specify the property from the standard framework identified in StandardUsed. ComplianceDescription can provide further details or a general description of compliance with a standard.",,,,,,,,,ddi:reusable:3_2,e,
