Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
TranslationSourceLanguageAbility,LanguageAbilitySoughtType,0,1,Describes both minimum and preferred language abilities sought for the translation work for the source language.,,,,,,,,,ddi:datacollection:3_3,e,
TranslationTargetLanguageAbility,LanguageAbilitySoughtType,0,1,Describes both minimum and preferred language abilities sought for the translation work for the target language.,,,,,,,,,ddi:datacollection:3_3,e,
