Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
TypeOfAdministrationMethod,CodeValueType,0,1,Specifies the type of administration method  used. Supports the use of a controlled vocabulary.,,,,,,,,,,,ddi:datacollection:3_3,e,
Description,langString,0,n,Description of the administration method.,,,,,,,,,,,ddi:reusable:3_3,e,
