Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
Description,langString,0,n,A description of the operation.,,,,,,,,,,,ddi:reusable:3_3,e,
AgencyOrganizationReference,Agent,0,n,A reference to an organization or individual responsible for the operation.,,true,,,,,,,,,ddi:reusable:3_3,e,
