Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
Description,StructuredStringType,0,1,A description of the development objects that are the intended objects of a Development Plan or specific objects of a Development Step. Supports multiple language versions of the same content as well as optional formatting of the content.,,,,,,,,,,,ddi:reusable:3_3,e,
QuestionReference,Question,0,1,"Reference to the Question type that is the target of the development work. TypeOfObject should be QuestionItem, QuestionGrid, or QuestionBlock.",,,,,,,,,,,ddi:reusable:3_3,e,
MeasurementReference,MeasurementItem,0,1,Reference to the Measurement that is the target of the development work. TypeOfObject should be Measurement.,,,,,,,,,,,ddi:reusable:3_3,e,
InstrumentReference,Instrument,0,1,Reference to the Instrument that is the target of the development work. TypeOfObject should be Instrument.,,,,,,,,,,,ddi:datacollection:3_3,e,
ControlConstructReference,ControlConstruct,0,1,"Reference to the ControlConstruct that is the target of the development work. TypeOfObject should reflect the type of ControlConstruct being referenced. Value should be IfThenElse, RepeatUntil, RepeatWhile, Loop, Sequence, ComputationItem, StatementItem, MeasurementConstruct, QuestionConstruct, Split, SplitJoin, SamplingStage, SampleStep, DevelopmentStep.",,,,,,,,,,,ddi:datacollection:3_3,e,
