Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
Anchor_string,string,0,1,Identifies the start value for this interval.,,,,,,,,,ddi:logicalproduct:3_2,e,
Increment,string,0,1,Value specifying the increment between categories.,,,,,,,,,ddi:logicalproduct:3_2,e,
