Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
TypeOfMappedItem,CodeValueType,0,1,"The type of item being mapped. The use of a controlled vocabulary is strongly recommended. ",,,,,,,,,,,ddi:comparative:3_3,e,
MapName,langString,0,n,"A name for the Map.",,,,,,,,,,,ddi:comparative:3_3,e,
Label,langString,0,n,"A display label for the Map.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the content and purpose of the Map.,,,,,,,,,,,ddi:reusable:3_3,e,
SourceSchemeReference,Maintainable,0,1,Mappings are unidirectional. The scheme referenced as the source is the scheme contents that would be transformed into the scheme contents identified as the target scheme contents.,,true,,,,,,,,,ddi:comparative:3_3,e,
TargetSchemeReference,Maintainable,0,1,Reference to the scheme containing the target structure.,,true,,,,,,,,,ddi:comparative:3_3,e,
Correspondence,CorrespondenceType,0,1,Describe the level of similarity and difference between the Source and the Target schemes.,,,,,,,,,,,ddi:comparative:3_3,e,
ItemMap,ItemMapType,0,n,Contains the mappings for individual items within the Source and Target schemes.,,,,,,,,,,,ddi:comparative:3_3,e,
