Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
VersionDistinctionName,langString,0,n,"A name for the Version Distinction.",,,,,,,,,,,ddi:archive:3_3,e,
Label,langString,0,n,"A display label for the Version Distinction.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the content and purpose of the Version Distinction.,,,,,,,,,,,ddi:reusable:3_3,e,
EffectivePeriod,DateType,0,1,Clarifies when the identification information is accurate.,,,,,,,,,,,ddi:reusable:3_3,e,
RegExp,string,0,1,Allows the version structure to be defined by a regular expression.,,,,,,,,,,,,a,
