Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
ProcessingInstructionSchemeName,langString,0,n,"A name for the ProcessingInstructionScheme.",,,,,,,,,,,ddi:datacollection:3_3,e,
Label,langString,0,n,"A display label for the ProcessingInstructionScheme.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the ProcessingInstructionScheme.,,,,,,,,,,,ddi:reusable:3_3,e,
ProcessingInstructionSchemeReference,ProcessingInstructionScheme,0,n,Reference to an existing ProcessingInstructionScheme for inclusion.,,,,,,,,,,,ddi:datacollection:3_3,e,
GeneralInstructionReference,GeneralInstruction,0,n,A General Instruction described in the Processing Instruction Scheme.,,,,,,,,,,,ddi:datacollection:3_3,e,
GenerationInstructionReference,GenerationInstruction,0,n,A Generation Instruction described in the Processing Instruction Scheme.,,,,,,,,,,,ddi:datacollection:3_3,e,
ProcessingInstructionGroupReference,ProcessingInstructionGroup,0,n,A description of a group of ProcessingInstructions for administrative or conceptual purposes.,,,,,,,,,,,ddi:datacollection:3_3,e,
