Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
ContributorName,BibliographicNameType,0,1,Full name of the contributor. Language equivalents should be expressed within the International String structure.,,,,,,,,,ddi:reusable:3_3,e,
ContributorRole,CodeValueType,0,n,The role of the contributor. Language equivalents should be expressed within the International String structure.,,,,,,,,,ddi:reusable:3_3,e,
ContributorReference,Individual,0,1,Reference to a creator as described within a DDI Organization Scheme.,,,,,,,,,ddi:reusable:3_3,e,
