Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
SeriesContext,CodeValueType,0,1,A Classification Series can be designed in a specific context. Supports the use of an external controlled vocabulary.,,,,,,,,,,,ddi:logicalproduct:3_3,e,
UnitTypeClassifiedReference,UnitType,0,1,A Classification Series is designed to classify a specific type of object/unit according to a specific attribute. TypeOfObject should be set to UnitType.,,,,,,,,,,,ddi:logicalproduct:3_3,e,
SubjectArea,CodeValueType,0,n,Areas of statistics in which the Classification Series is implemented. Supports the use of an external controlled vocabulary.,,,,,,,,,,,ddi:logicalproduct:3_3,e,
OwnerReference,Agent,0,n,"The statistical office or other authority, which created and maintains the Statistical Classification(s) related to the Classification Series. A Classification Series may have several owners. TypeOfObject should be set to Organization or Individual.",,true,,,,,,,,,ddi:logicalproduct:3_3,e,
Keyword,InternationalCodeValueType,0,n,A Classification Series can be associated with one or a number of keywords. Supports the use of an external controlled vocabulary.,,,,,,,,,,,ddi:reusable:3_3,e,
StatisticalClassificationReference,StatisticalClassification,0,n,A Classification Series has at least one Statistical Classification. Allows for in-line entry of a Statistical Classification.,,,,,,,,,,,ddi:logicalproduct:3_3,e,
CurrentStatisticalClassificationReference,StatisticalClassification,0,1,"If there are several Statistical Classifications related to a Classification Series, one Statistical Classification may be assigned as the currently valid Statistical Classification. TypeOfObject should be set to StatisticalClassification.",,,,,,,,,,,ddi:logicalproduct:3_3,e,
