Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
Description,langString,0,n,A description of the purpose in classifying the object and how it conforms to the classification.,,,,,,,,,,,ddi:reusable:3_3,e,
ClassType,CodeValueType,0,1,"A term used to classify the study class. As these are archive specific, DDI strongly recommends the use of a controlled vocabulary.",,,,,,,,,,,ddi:archive:3_3,e,
