Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
PhysicalInstanceReference,PhysicalInstance,0,1,References a physical instance containing the statistics inline or that identifies the data file which contains the statistics.,,,,,,,,,,,ddi:reusable:3_3,e,
IsInline,boolean,1,1,"Set to ""true"" if the summary/category statistics are found inline in the referenced physical instance. Set to ""false"" if they are in the data file associated with the physical instance.",,,,,,,,,,,,a,
