Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
ItemSequenceType,string,0,1,"Identifies the type of sequence to use. Values include InOrderOfAppearance, Random, Rotate, and Other.",,,InOrderOfAppearance Random Rotate Other,,,,,,ddi:datacollection:3_2,e,
AlternateSequenceType,CommandCodeType,0,1,"Information on the command used to generate an alternative means of determining sequence changes. If used, the ItemSequenceType should be ""Other"".",,,,,,,,,ddi:datacollection:3_2,e,
