Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
ExcludedLocationValueReference,LocationValueType,0,n,Reference to a LocationValue within the referenced GeographicLocation which should be excluded. Each excluded location value should be specified by reference.,,,,,,,,,ddi:reusable:3_3,e,
