Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
MeasureDimensionValue,MeasureDimensionValueType,0,n,Specifies the orderValue of the Measure in the MeasureDimension described in the NCubeInstance along with its arrayOrder if multiple measures are provided as an array in a single storage location.,,,,,,,,,,,ddi:reusable:3_3,e,
Value,ValueType,0,1,Value of the Measure expressed as a single value or ordered array.,,,,,,,,,,,ddi:reusable:3_3,e,
