Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
Text,langString,0,n,"The value of the static text string to use if condition is true.",,,,,,,,,,,ddi:datacollection:3_3,e,
SourceParameterReference,ParameterType,0,1,"This allows for the simple insert of a piece of information from another specified parameter. For example, if the text of the item using conditional text included the respondent’s name use SourceParameterReference to reference the InParameter of the question that is bound to the OutParameter of the question: ""What is your name?""",,,,,,,,,,,ddi:reusable:3_3,e,
