Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
GeographicLevelReference,GeographicLevelType,0,1,Reference to the Geographic Level as described in the GeographicStructure. TypeOfObject should be set to GeographicLevel.,,,,,,,,,,,ddi:reusable:3_3,e,
GeographicLevelName,langString,0,n,"Name of a geographic level.",,,,,,,,,,,ddi:reusable:3_3,e,
