Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
DoubleValue,double,0,1,,,,,,,,,,,,,,
IsWeighted,boolean,0,1,"Set to ""true"" if the statistic is weighted using the weight designated in VariableStatistics.",,,,,,,,,,,,a,
ComputationBase,string,0,1,"Defines the cases included in determining the statistic. The options are total=all cases, valid and missing (invalid); validOnly=Only valid values, missing (invalid) are not included in the calculation; missingOnly=Only missing (invalid) cases included in the calculation.",,,,,total validOnly missingOnly,,,,,,,a,
