Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
Description,StructuredStringType,0,1,A description of the content and purpose of the segment used. May be expressed in multiple languages and supports the use of structured content.,,,,,,,,,ddi:reusable:3_2,e,
ArrayBase_string,string,0,1,"The array base is the value of the designation for the first item in an array and is set to either 0 or 1. Unix based systems and most current programming systems use an array base of 0. Traditional codebooks normally set the array base at 1, for example the first data item in a fixed format ASCII file record begins at character 1.",,,0 1,,,,,,,a,
StartPosition,int,0,1,The start position of the first character expressed as an integer.,,,,,,,,,,a,
Length,int,0,1,The length of the segment expressed as an integer.,,,,,,,,,,a,
