Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
CodeListSchemeName,langString,0,n,"A name for the CodeListScheme.",,,,,,,,,,,ddi:logicalproduct:3_3,e,
Label,langString,0,n,"A display label for the CodeListScheme.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the content and purpose of the CodeListScheme.,,,,,,,,,,,ddi:reusable:3_3,e,
CodeListSchemeReference,CodeListScheme,0,n,Allows for the inclusion of another CodeListScheme by reference.,,,,,,,,,,,ddi:reusable:3_3,e,
CodeListReference,CodeList,0,n,A structure used to associate a list of code values to specified categories. May be flat or hierarchical. A maintainable CodeList listed in the CodeListScheme in-line.,,,,,,,,,,,ddi:logicalproduct:3_3,e,
CodeListGroupReference,CodeListGroup,0,n,"In-line description of a group of CodeLists for conceptual, administrative or other purposes.",,,,,,,,,,,ddi:logicalproduct:3_3,e,
