Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
ConceptualVariableSchemeName,NameType,0,n,"A name for the ConceptualVariableScheme. May be expressed in multiple languages. Repeat the element to express names with different content, for example different names for different systems.",,,,,,,,,,,ddi:conceptualcomponent:3_3,e,
Label,LabelType,0,n,"A display label for the ConceptualVariableScheme. Supports multiple language versions of the same content as well as optional formatting of the content. Repeat for labels with different content, for example, labels with differing length limitations.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,StructuredStringType,0,1,A description of the ConceptualVariableScheme. Supports multiple language versions of the same content as well as optional formatting of the content.,,,,,,,,,,,ddi:reusable:3_3,e,
ConceptualVariableSchemeReference,ConceptualVariableScheme,0,n,Reference to an existing ConceptualVariableScheme for inclusion. TypeOfObject should be set to a ConceptualVariableScheme.,,,,,,,,,,,ddi:reusable:3_3,e,
ConceptualVariableReference,ConceptualVariable,0,n,Describes a ConceptualVariable which provides the link between a concept to a specific unit type (object) that defines this as a ConceptualVariable.,,,,,,,,,,,ddi:conceptualcomponent:3_3,e,
ConceptualVariableGroupReference,ConceptualVariableGroup,0,n,Allows for grouping of ConceptualVariables for administrative or conceptual purposes; groups may have a hierarchical structure.,,,,,,,,,,,ddi:conceptualcomponent:3_3,e,
