Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
ConditionForAcceptance,StructuredStringType,0,n,"A distinct ""strata"" within a population used to define a group to be sampled within that population, for example an Income Level or Postal Code.",,,,,,,,,,,ddi:datacollection:3_3,e,
CommandCode,CommandCodeType,0,1,The Code which contains the value of the variable in programming terms.,,,,,,,,,,,ddi:reusable:3_3,e,
Stratification,StratificationType,0,1,"A distinct ""strata"" within a population used to define a group to be sampled within that population, for example an Income Level or Postal Code.",,,,,,,,,,,ddi:datacollection:3_3,e,
