Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
Description,langString,0,n,A description of the purpose and use of the command code provided.,,,,,,,,,,,ddi:reusable:3_3,e,
Command,CommandType,0,n,This is an in-line provision of the command itself.,,,,,,,,,,,ddi:reusable:3_3,e,
CommandFile,CommandFileType,0,n,"Identifies and provides a link to an external copy of the command, for example, a SAS Command Code script.",,,,,,,,,,,ddi:reusable:3_3,e,
StructuredCommand,StructuredCommandType,0,1,The is an extension stub to allow for the insertion of command code using an external namespace.,,true,,,,,,,,,ddi:reusable:3_3,e,
