Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
CodeListID,string,0,1,The ID of the code list (controlled vocabulary) that the content was taken from.,,,,,,,,,,a,
CodeListName_string,string,0,1,The name of the code list.,,,,,,,,,,a,
CodeListAgencyName,string,0,1,The name of the agency maintaining the code list.,,,,,,,,,,a,
CodeListVersionID,string,0,1,The version number of the code list (default is 1.0).,,,,,,,,,,a,
OtherValue,string,0,1,"If the value of the string is ""Other"" or the equivalent from the codelist, this attribute can provide a more specific value not found in the codelist.",,,,,,,,,,a,
CodeListURN,string,0,1,The URN of the codelist.,,,,,,,,,,a,
CodeListSchemeURN,string,0,1,"If maintained within a scheme, the URN of the scheme containing the codelist.",,,,,,,,,,a,
