Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
Citation,CitationType,0,1,Citation for the data source.,,,,,,,,,ddi:reusable:3_3,e,
OriginLocation,anyURI,0,1,A URN or URL for the data source.,,,,,,,,,ddi:datacollection:3_3,e,
