Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
TypeOfSamplingPlan,CodeValueType,0,1,A controlled vocabulary covering probability and non-probability sampling methods and modeling approaches. If this is a multi-stage sample the plan at this level should indicate the broadest description of the sampling approaches used in each stage.,,,,,,,,,,,ddi:datacollection:3_3,e,
SamplingPlanName,langString,0,n,"A name for a sampling plan which may be repeated to express differing names for different systems.",,,,,,,,,,,ddi:datacollection:3_3,e,
Label,langString,0,n,"A full display label for the sampling plan.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,Full description of the sampling plan.,,,,,,,,,,,ddi:reusable:3_3,e,
IntendedTargetPopulation,PopulationType,0,1,"A description of the population that the survey is intended to question (i.e. ""Likely voters"").",,,,,,,,,,,ddi:datacollection:3_3,e,
IntendedSurveyPopulation,PopulationType,0,1,"The survey population is the set of elements identified by the frame.  For instance, pre-election polls have ""likely voters"" as a target population, but the survey is conducted using RDD (usually).  The survey population is households with active land-line telephones, because that's who we can initially identify.  Survey questions help narrow the respondents into the desired set, but then eliminating sampled units increases variance.  It is reusable in the sense that the same survey population will be used each time the named frame is used.",,,,,,,,,,,ddi:datacollection:3_3,e,
SplitRationale,langString,0,n,"Rationale for dividing the frame at this stage into subsets and using a different sampling technique (e.g., Simple Random Sampling or Probability Proportional to Size) on each subset.",,,,,,,,,,,ddi:datacollection:3_3,e,
ControlConstructReference,ControlConstruct,0,1,Generally reference to a single SamplingStage or to a Sequence which orders multiple SamplingStages. TypeOfObject should be any valid member of the group of Control Constructs.,,true,,,,,,,,,ddi:datacollection:3_3,e,
StratificationRationale,StratificationRationaleType,0,1,Describe the purpose for stratifying the sampling process.,,,,,,,,,,,ddi:datacollection:3_3,e,
