Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
QuestionnaireDevelopmentName,NameType,0,n,"A name for the Questionnaire Development. May be expressed in multiple languages. Repeat the element to express names with different content, for example different names for different systems.",,,,,,,,,ddi:datacollection:3_3,e,
Label,LabelType,0,n,"A display label for the Questionnaire Development. Supports multiple language versions of the same content as well as optional formatting of the content. Repeat for labels with different content, for example, labels with differing length limitations.",,,,,,,,,ddi:reusable:3_3,e,
Description,StructuredStringType,0,1,A description of the content and purpose of the Questionnaire Development. Supports multiple language versions of the same content as well as optional formatting of the content.,,,,,,,,,ddi:reusable:3_3,e,
DevelopmentPlanReference,DevelopmentPlan,0,n,Describes the set of development activities that should take place.,,,,,,,,,ddi:datacollection:3_3,e,
DevelopmentProcessReference,DevelopmentProcess,0,n,"Provides the order of process steps in development of the questionnaire including references to previously specified development activities as well as information on the persons and organizations involved in the process, the objects under development and the results of development activities.",,,,,,,,,ddi:datacollection:3_3,e,
DevelopmentResultsReference,DevelopmentResults,0,n,"Separates the capture of development process results from the process plan and organization. Allows for capture of the overall results, details of individual steps, or separate iterations of that step.",,,,,,,,,ddi:datacollection:3_3,e,
