Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
InstrumentName,langString,0,n,"A name for the Instrument.",,,,,,,,,,,ddi:datacollection:3_3,e,
Label,langString,0,n,"A display label for the Instrument.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the Instrument.,,,,,,,,,,,ddi:reusable:3_3,e,
TypeOfInstrument,CodeValueType,0,1,"Describes the type of the instrument, according to the documenters type classification. Supports the use of an external controlled vocabulary. The DDI Alliance has provided a controlled vocabulary (TypeOfInstrument) to support this element at http://www.ddialliance.org/controlled-vocabularies.",,,,,,,,,,,ddi:datacollection:3_3,e,
ExternalInstrumentLocation,anyURI,0,n,"A reference to an external representation of the data collection instrument, such as an image of a questionnaire or programming script.",,,,,,,,,,,ddi:datacollection:3_3,e,
ControlConstructReference,ControlConstruct,0,1,A reference to the Sequence control construct that initiates the flow of the instrument content.,,true,,,,,,,,,ddi:datacollection:3_3,e,
FieldedLanguages,CodeValueType,0,n,"Language in which the Instrument is fielded. Include all options as separate items. Language can be specified by region, for example en-AU. Supports the use of a controlled vocabulary.",,,,,,,,,,,ddi:datacollection:3_3,e,
DevelopmentResultsReference,DevelopmentResults,0,n,Reference to the development implementation results which gave rise to this version of the object. TypeOfObject should be DevelopmentResults.,,,,,,,,,,,ddi:datacollection:3_3,e,
