Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
ArchiveModuleName,langString,0,n,"A name for the Archive module.",,,,,,,,,,,ddi:archive:3_3,e,
Label,langString,0,n,"A display label for the Archive module.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the content and purpose of the Archive module.,,,,,,,,,,,ddi:reusable:3_3,e,
ArchiveSpecific,ArchiveSpecificType,0,n,Contains metadata specific to a particular archive's holding.,,,,,,,,,,,ddi:archive:3_3,e,
OrganizationSchemeReference,OrganizationScheme,0,n,A list of the organizations related to the DDI instance. This includes information on the archives responsible for creating and maintaining the instance. All agencies must be defined as an Organization in an Archive schema (which can be defined inline or resolved externally).,,,,,,,,,,,ddi:archive:3_3,e,
LifecycleInformation,LifecycleInformationType,0,1,LifecycleInformation contains the description of a set of events in the life cycle of the data. It may be extended by specific users.,,,,,,,,,,,ddi:reusable:3_3,e,
