Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
QualityStatementName,langString,0,n,Name of the QualityStatement using the DDI Name structure.,,,,,,,,,,,ddi:reusable:3_3,e,
Label,langString,0,n,"A display label for the QualityStatement.",,,,,,,,,,,ddi:reusable:3_3,e,
Description,langString,0,n,A description of the QualityStatement.,,,,,,,,,,,ddi:reusable:3_3,e,
QualityStandardReference,QualityStandard,0,1,"A formal description of a quality standard, and the quality concepts which it requires.",,,,,,,,,,,ddi:reusable:3_3,e,
OtherStatementOfQuality,langString,0,n,Describes the steps taken to ensure quality that are not related to a specific standard. Repeat the OtherQualityStatement for differing content if needed.,,,,,,,,,,,ddi:reusable:3_3,e,
ComplianceStatement,langString,0,n,A descriptive statement regarding the application of the selected standard or other means of quality control.,,,,,,,,,,,ddi:reusable:3_3,e,
Compliance,ComplianceType,0,n,"Allows for a quality statement based on frameworks to be described using itemized properties. A reference to a concept, a coded value, or both can be used to specify the property from the standard framework identified in StandardUsed. ComplianceDescription can provide further details or a general description of compliance with a standard.",,,,,,,,,,,ddi:reusable:3_3,e,
