Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
AuthorizedSourceReference,AuthorizedSourceType,0,1,A reference to the Authorized Source of the value used by this representation. A GeographicLocation may have more than one Authorized Source included in the listing.,,,,,,,,,,,ddi:reusable:3_3,e,
GeographicLocationReference,GeographicLocation,0,1,A reference to the GeographicLocation used by this representation.,,,,,,,,,,,ddi:reusable:3_3,e,
ExcludedLocationValueReference,LocationValueType,0,n,"A reference to a location value that is excluded, not used by, this representation. May be repeated to exclude multiple location values.",,,,,,,,,,,ddi:reusable:3_3,e,
