Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
TypeOfVariableAttribute,CodeValueType,0,1,A brief textual identification of the variable attribute type. Supports the use of an external controlled vocabulary.,,,,,,,,,,,ddi:logicalproduct:3_3,e,
VariableReference,Variable,0,1,A reference to a variable that describes the attribute.,,,,,,,,,,,ddi:reusable:3_3,e,
