Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
TypeOfRequirementsAssessment,CodeValueType,0,1,"Identifies the type of requirement being assessed such as staffing, funding, source materials, etc. Supports the use of an external controlled vocabulary.",,,,,,,,,,,ddi:datacollection:3_3,e,
Description,langString,0,n,A description of the Requirements Assessment.,,,,,,,,,,,ddi:reusable:3_3,e,
IsSatisfied,boolean,0,1,"A boolean statement of whether the requirement was satisfied or not. A value of ""true"" indicates that the minimum requirement was satisfied. Note any specific information in the Description.",,,,,,,,,,,,a,
