Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
MaximumRepetitionOfSingleValue,nonNegativeInteger,0,1,"Allows values to be expressed more than once, for example if respondent can specify a ""tie"" by repeating a single value.",,,,,,,,,,a,
