Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
VariableReference,Variable,0,1,Reference to the variable associated with the values given.,,,,,,,,,,,ddi:reusable:3_3,e,
Value,ValueType,0,n,Value associated with the referenced variable in record storage order.,,,,,,,,,,,ddi:reusable:3_3,e,
