Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
StrataNumber,nonNegativeInteger,0,1,Indicate specific strata if the sample frame has been stratified prior to sampling within the specified stage.,,,,,,,,,,,ddi:datacollection:3_3,e,
DesiredSampleSize,SizeType,0,1,The number and type of sample units.,,,,,,,,,,,ddi:datacollection:3_3,e,
SampleSizeFormulaReference,ProcessingInstruction,0,1,"Reference to the General or GenerationInstruction containing the formula or instruction used to determine sample size. The basic Reference structure is extended to allow for the use of Binding to link specific source parameters to the InParameter of the instruction at the point of use. If there is a conflict between a Binding in the instruction of a specific source to an InParameter and the Binding information provided in the ProcessingInstructionReference, the Binding information in the reference overrides that found in the instruction. TypeOfObject should be set to GeneralInstruction or GenerationInstruction.",,true,,,,,,,,,ddi:datacollection:3_3,e,
