Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
MultilingualStringValue,langString,0,n,"A name for the Organization.",,,,,,,,,,,ddi:reusable:3_3,e,
Abbreviation,langString,0,n,An abbreviation or acronym for the name. This It is assumed that if only a single language is provided that it may be used in any of the other languages within which the name itself is expressed.,,,,,,,,,,,ddi:reusable:3_3,e,
TypeOfOrganizationName,CodeValueType,0,1,"The type of organization name provided. the use of a controlled vocabulary is strongly recommended. At minimum this should include, e.g. PreviousFormalName, Nickname (or CommonName), Other.",,,,,,,,,,,ddi:archive:3_3,e,
EffectivePeriod,DateType,0,1,The time period for which this name is accurate and in use.,,,,,,,,,,,ddi:reusable:3_3,e,
IsFormal,boolean,0,1,The legal or formal name of the organization should have the isFormal attribute set to true. To avoid confusion only one organization name should have the isFormal attribute set to true. Use the TypeOfOrganizationName to further differentiate the type and applied usage when multiple names are provided.,,,,,,,,,,,,a,
IsPreferred,boolean,0,1,"If more than one name for the object is provided, use the isPreferred attribute to indicate which is the preferred name content. All other names should be set to isPreferred=""false"".",,,,,,,,,,,,a,
Context,string,0,1,"A name may be specific to a particular context, i.e., a type of software, or a section of a registry. Identify the context related to the specified name.",,,,,,,,,,,,a,
